episode,total_steps,return,steps,done_reason,fmax_last,buffer_size,cif_path
1635,62722,-73.231809,59,bond,48285.984375,300000,"mofs/train_pool_valid/qmof-d480554.cif"
1636,62750,-40.054228,28,bond,100.071831,300000,"mofs/train_pool_valid/qmof-1d2c247.cif"
1637,62780,-45.749692,30,bond,144.238495,300000,"mofs/train_pool_valid/qmof-129290f.cif"
1638,62805,-47.164792,25,bond,168.468277,300000,"mofs/train_pool_valid/qmof-35fb0ca.cif"
1639,62822,-32.164198,17,bond,68.660484,300000,"mofs/train_pool_valid/qmof-369bb4b.cif"
1640,62838,-25.521781,16,bond,3962.545410,300000,"mofs/train_pool_valid/qmof-dc0fa21.cif"
1641,62870,-52.281686,32,bond,1635.248169,300000,"mofs/train_pool_valid/qmof-11a42ea.cif"
1642,62912,-59.847902,42,bond,4198.773926,300000,"mofs/train_pool_valid/qmof-f0e6617.cif"
1643,62928,-30.541375,16,bond,1761.122437,300000,"mofs/train_pool_valid/qmof-1bb7709.cif"
1644,62950,-41.044320,22,bond,79.111382,300000,"mofs/train_pool_valid/qmof-6040f6b.cif"
1645,62975,-38.453034,25,bond,390.917023,300000,"mofs/train_pool_valid/qmof-9d735a6.cif"
1646,63017,-62.962550,42,bond,127.762108,300000,"mofs/train_pool_valid/qmof-ec58109.cif"
1647,63053,-48.213691,36,bond,95.186638,300000,"mofs/train_pool_valid/qmof-95de001.cif"
1648,63091,-48.040547,38,bond,1227.052979,300000,"mofs/train_pool_valid/qmof-ad02239.cif"
1649,63116,-38.372474,25,bond,90.308929,300000,"mofs/train_pool_valid/qmof-d8a722f.cif"
1650,63135,-35.085278,19,bond,491.832367,300000,"mofs/train_pool_valid/qmof-9d06776.cif"
1651,63171,-49.356490,36,bond,8723.594727,300000,"mofs/train_pool_valid/qmof-9256da0.cif"
1652,63203,-46.042853,32,bond,180.996689,300000,"mofs/train_pool_valid/qmof-606e1e2.cif"
1653,63261,-72.993800,58,bond,10327.996094,300000,"mofs/train_pool_valid/qmof-4b38c0b.cif"
1654,63326,-93.850263,65,bond,268.492188,300000,"mofs/train_pool_valid/qmof-b740762.cif"
1655,63367,-66.710964,41,bond,856.307312,300000,"mofs/train_pool_valid/qmof-272dfc1.cif"
1656,63401,-49.224548,34,bond,1981.922485,300000,"mofs/train_pool_valid/qmof-7a6a1bc.cif"
1657,63426,-35.980426,25,bond,607.186340,300000,"mofs/train_pool_valid/qmof-981716b.cif"
1658,63492,-86.858617,66,bond,160.232834,300000,"mofs/train_pool_valid/qmof-2630bb5.cif"
1659,63511,-33.610699,19,bond,72.901962,300000,"mofs/train_pool_valid/qmof-64af24e.cif"
1660,63566,-67.252258,55,bond,100.049667,300000,"mofs/train_pool_valid/qmof-f271b0a.cif"
1661,63600,-45.691573,34,bond,6056.257812,300000,"mofs/train_pool_valid/qmof-f28b766.cif"
1662,63625,-35.525276,25,bond,134.337143,300000,"mofs/train_pool_valid/qmof-d3845a9.cif"
1663,63682,-118.394546,57,bond,143.335373,300000,"mofs/train_pool_valid/qmof-ad473d2.cif"
1664,63700,-32.674519,18,bond,76.409035,300000,"mofs/train_pool_valid/qmof-bc6e9ad.cif"
1665,63737,-53.294477,37,bond,215.411392,300000,"mofs/train_pool_valid/qmof-ee71379.cif"
1666,63769,-54.832621,32,bond,1958.074341,300000,"mofs/train_pool_valid/qmof-6e151eb.cif"
1667,63799,-41.270559,30,bond,65.978661,300000,"mofs/train_pool_valid/qmof-1009afb.cif"
1668,63816,-28.896835,17,bond,84.922783,300000,"mofs/train_pool_valid/qmof-4d25d4f.cif"
1669,63831,-32.009017,15,bond,99.986534,300000,"mofs/train_pool_valid/qmof-8bc481b.cif"
1670,63864,-38.651303,33,bond,4000.084229,300000,"mofs/train_pool_valid/qmof-d56234f.cif"
1671,63881,-32.196045,17,bond,732.319031,300000,"mofs/train_pool_valid/qmof-131f36e.cif"
1672,63918,-55.515677,37,bond,112.817467,300000,"mofs/train_pool_valid/qmof-02407df.cif"
1673,63953,-68.705588,35,bond,80.501945,300000,"mofs/train_pool_valid/qmof-4786fd0.cif"
1674,63983,-57.644042,30,bond,151.568802,300000,"mofs/train_pool_valid/qmof-6b7b775.cif"
1675,64019,-55.542158,36,bond,112.322327,300000,"mofs/train_pool_valid/qmof-497c336.cif"
1676,64051,-50.619982,32,bond,199.984741,300000,"mofs/train_pool_valid/qmof-2f987c8.cif"
1677,64110,-92.801646,59,bond,76.903328,300000,"mofs/train_pool_valid/qmof-5a8c101.cif"
1678,64144,-50.418095,34,bond,167.995438,300000,"mofs/train_pool_valid/qmof-673ecf4.cif"
1679,64184,-51.218490,40,bond,172.664825,300000,"mofs/train_pool_valid/qmof-74f0957.cif"
1680,64241,-107.846828,57,bond,64.118919,300000,"mofs/train_pool_valid/qmof-293c249.cif"
1681,64274,-55.331585,33,bond,2780.497559,300000,"mofs/train_pool_valid/qmof-0246e2a.cif"
1682,64300,-48.486441,26,bond,160.469543,300000,"mofs/train_pool_valid/qmof-b11bf9e.cif"
1683,64337,-57.110499,37,bond,162.235260,300000,"mofs/train_pool_valid/qmof-98a7b30.cif"
1684,64360,-31.740522,23,bond,134.818756,300000,"mofs/train_pool_valid/qmof-3d26180.cif"
1685,64397,-46.105594,37,bond,323.529022,300000,"mofs/train_pool_valid/qmof-2c7948e.cif"
1686,64440,-59.221340,43,bond,174.903610,300000,"mofs/train_pool_valid/qmof-85fd495.cif"
1687,64485,-68.472746,45,bond,6454.143555,300000,"mofs/train_pool_valid/qmof-be6c3f5.cif"
1688,64507,-40.455680,22,bond,157.216400,300000,"mofs/train_pool_valid/qmof-fbdf599.cif"
1689,64535,-46.170985,28,bond,216.915070,300000,"mofs/train_pool_valid/qmof-51097b4.cif"
1690,64564,-35.597287,29,bond,120.860069,300000,"mofs/train_pool_valid/qmof-b23782e.cif"
1691,64608,-56.399368,44,bond,1457.220825,300000,"mofs/train_pool_valid/qmof-c777fbc.cif"
1692,64641,-48.768171,33,bond,530.166016,300000,"mofs/train_pool_valid/qmof-ef0bed5.cif"
1693,64676,-66.198903,35,bond,69.629303,300000,"mofs/train_pool_valid/qmof-7d19f83.cif"
1694,64694,-28.383381,18,bond,90.896149,300000,"mofs/train_pool_valid/qmof-185aa17.cif"
1695,64737,-58.268251,43,bond,865.049866,300000,"mofs/train_pool_valid/qmof-8c7d840.cif"
1696,64775,-68.824329,38,bond,56.928795,300000,"mofs/train_pool_valid/qmof-0eff6c4.cif"
1697,64812,-50.935363,37,bond,262.759155,300000,"mofs/train_pool_valid/qmof-9a8cfcb.cif"
1698,64889,-113.822365,77,bond,70018.562500,300000,"mofs/train_pool_valid/qmof-05dca7c.cif"
1699,64900,-17.571407,11,bond,69.538925,300000,"mofs/train_pool_valid/qmof-a39fc01.cif"
1700,64921,-32.856011,21,bond,3762.613525,300000,"mofs/train_pool_valid/qmof-1a3fdff.cif"
1701,64977,-85.236012,56,bond,700.696106,300000,"mofs/train_pool_valid/qmof-6fbadf4.cif"
1702,65042,-77.597848,65,bond,256.971130,300000,"mofs/train_pool_valid/qmof-cd92ad7.cif"
1703,65154,-122.454578,112,bond,1508.290771,300000,"mofs/train_pool_valid/qmof-97f5963.cif"
1704,65201,-53.018826,47,bond,1201.984497,300000,"mofs/train_pool_valid/qmof-ccb2fa3.cif"
1705,65238,-62.134313,37,bond,157.268585,300000,"mofs/train_pool_valid/qmof-8f0fcd4.cif"
1706,65265,-37.334369,27,bond,66.792992,300000,"mofs/train_pool_valid/qmof-fdbfd5c.cif"
1707,65287,-42.716501,22,bond,37.746334,300000,"mofs/train_pool_valid/qmof-e3a2152.cif"
1708,65314,-43.069721,27,bond,142.368988,300000,"mofs/train_pool_valid/qmof-938679b.cif"
1709,65340,-50.668704,26,bond,45.451344,300000,"mofs/train_pool_valid/qmof-673ecf4.cif"
1710,65378,-56.833631,38,bond,2654.205078,300000,"mofs/train_pool_valid/qmof-27aa84e.cif"
1711,65411,-54.081842,33,bond,192370.812500,300000,"mofs/train_pool_valid/qmof-8f407b6.cif"
1712,65431,-31.249859,20,bond,178.934036,300000,"mofs/train_pool_valid/qmof-0725f08.cif"
1713,65476,-57.986585,45,bond,179.091293,300000,"mofs/train_pool_valid/qmof-73c6324.cif"
1714,65525,-73.797433,49,bond,2361.276123,300000,"mofs/train_pool_valid/qmof-3baed31.cif"
1715,65548,-41.836588,23,bond,67.577736,300000,"mofs/train_pool_valid/qmof-dc328b4.cif"
1716,65570,-32.796453,22,bond,3548.885010,300000,"mofs/train_pool_valid/qmof-a3a6bff.cif"
1717,65601,-45.415012,31,bond,808.242432,300000,"mofs/train_pool_valid/qmof-f609513.cif"
1718,65659,-109.851816,58,bond,440923.875000,300000,"mofs/train_pool_valid/qmof-7fde4c4.cif"
1719,65677,-35.332776,18,bond,203.859512,300000,"mofs/train_pool_valid/qmof-1e5a3fa.cif"
1720,65721,-68.726615,44,bond,888.389771,300000,"mofs/train_pool_valid/qmof-9ab32b4.cif"
1721,65749,-50.659248,28,bond,136.786835,300000,"mofs/train_pool_valid/qmof-2446a3a.cif"
1722,65810,-96.884549,61,bond,10586.525391,300000,"mofs/train_pool_valid/qmof-561b7f4.cif"
1723,65834,-30.598165,24,bond,6926.153809,300000,"mofs/train_pool_valid/qmof-9a5440e.cif"
1724,65884,-64.801475,50,bond,2410.500244,300000,"mofs/train_pool_valid/qmof-d209d87.cif"
1725,65907,-42.910047,23,bond,78.180939,300000,"mofs/train_pool_valid/qmof-8d85a79.cif"
1726,65931,-40.289494,24,bond,141.827835,300000,"mofs/train_pool_valid/qmof-bb9b649.cif"
1727,65981,-86.624826,50,bond,200.674561,300000,"mofs/train_pool_valid/qmof-1a6228b.cif"
1728,66040,-94.348154,59,bond,209.148148,300000,"mofs/train_pool_valid/qmof-8bf30fc.cif"
1729,66093,-68.347297,53,bond,1029.146606,300000,"mofs/train_pool_valid/qmof-6edf29f.cif"
1730,66114,-34.216448,21,bond,182.064713,300000,"mofs/train_pool_valid/qmof-7885ed1.cif"
1731,66146,-53.414024,32,bond,44.149158,300000,"mofs/train_pool_valid/qmof-4d736f8.cif"
1732,66197,-95.744624,51,bond,156.271210,300000,"mofs/train_pool_valid/qmof-764dc05.cif"
1733,66246,-61.840444,49,bond,1894.733765,300000,"mofs/train_pool_valid/qmof-3a6ceb0.cif"
1734,66278,-47.369848,32,bond,2833.374756,300000,"mofs/train_pool_valid/qmof-19f3d7e.cif"
1735,66292,-23.567554,14,bond,168.327499,300000,"mofs/train_pool_valid/qmof-b638230.cif"
1736,66301,-17.780714,9,bond,300.050385,300000,"mofs/train_pool_valid/qmof-e172a22.cif"
1737,66375,-112.157722,74,bond,165.884476,300000,"mofs/train_pool_valid/qmof-2753192.cif"
1738,66410,-51.662364,35,bond,61.253761,300000,"mofs/train_pool_valid/qmof-bdde873.cif"
1739,66457,-80.020719,47,bond,5924.380859,300000,"mofs/train_pool_valid/qmof-b5fd9c2.cif"
1740,66475,-25.276437,18,bond,204.030029,300000,"mofs/train_pool_valid/qmof-438ca23.cif"
1741,66495,-33.092833,20,bond,11616.150391,300000,"mofs/train_pool_valid/qmof-7bb0742.cif"
1742,66544,-69.692784,49,bond,582.086121,300000,"mofs/train_pool_valid/qmof-7c567fa.cif"
1743,66585,-65.078327,41,bond,3911.497070,300000,"mofs/train_pool_valid/qmof-e603480.cif"
1744,66615,-49.292593,30,bond,147.116394,300000,"mofs/train_pool_valid/qmof-33540bf.cif"
1745,66644,-39.854947,29,bond,2799.412842,300000,"mofs/train_pool_valid/qmof-538ad34.cif"
1746,66674,-40.618522,30,bond,160.376205,300000,"mofs/train_pool_valid/qmof-2306507.cif"
1747,66696,-33.640825,22,bond,226.511429,300000,"mofs/train_pool_valid/qmof-3301d94.cif"
1748,66716,-27.491148,20,bond,1260.647949,300000,"mofs/train_pool_valid/qmof-5ab6b28.cif"
1749,66754,-42.045211,38,bond,105.745552,300000,"mofs/train_pool_valid/qmof-450a9da.cif"
1750,66780,-47.757287,26,bond,59.686459,300000,"mofs/train_pool_valid/qmof-3c1d573.cif"
1751,66813,-51.150835,33,bond,2102.886475,300000,"mofs/train_pool_valid/qmof-d6e7e79.cif"
1752,66862,-68.864027,49,bond,6253.467285,300000,"mofs/train_pool_valid/qmof-350f9ea.cif"
1753,66890,-39.364299,28,bond,203.855042,300000,"mofs/train_pool_valid/qmof-e9bfd48.cif"
1754,66945,-90.300984,55,bond,4823.149902,300000,"mofs/train_pool_valid/qmof-19ab512.cif"
1755,66966,-32.892308,21,bond,64.340134,300000,"mofs/train_pool_valid/qmof-3d7d270.cif"
1756,66984,-29.511893,18,bond,99.561310,300000,"mofs/train_pool_valid/qmof-df94cde.cif"
1757,67015,-51.747033,31,bond,541.828125,300000,"mofs/train_pool_valid/qmof-b03edbf.cif"
1758,67048,-46.625988,33,bond,512.314148,300000,"mofs/train_pool_valid/qmof-a50b67b.cif"
1759,67064,-27.388017,16,bond,916.161011,300000,"mofs/train_pool_valid/qmof-c8f6487.cif"
1760,67097,-56.262430,33,bond,118831.421875,300000,"mofs/train_pool_valid/qmof-cec6418.cif"
1761,67130,-58.121191,33,bond,240.342834,300000,"mofs/train_pool_valid/qmof-9fa0d98.cif"
1762,67150,-30.053488,20,bond,767.292725,300000,"mofs/train_pool_valid/qmof-f398916.cif"
1763,67166,-27.172319,16,bond,1021.145081,300000,"mofs/train_pool_valid/qmof-c93c7ae.cif"
1764,67191,-47.276662,25,bond,202.354553,300000,"mofs/train_pool_valid/qmof-e4d678d.cif"
1765,67214,-36.216303,23,bond,104.664330,300000,"mofs/train_pool_valid/qmof-e21ce63.cif"
1766,67235,-42.603210,21,bond,159.518478,300000,"mofs/train_pool_valid/qmof-de67092.cif"
1767,67302,-83.786659,67,bond,294.214203,300000,"mofs/train_pool_valid/qmof-7370962.cif"
1768,67364,-81.170572,62,bond,3442.077148,300000,"mofs/train_pool_valid/qmof-df44cd7.cif"
1769,67388,-32.031026,24,bond,86.515388,300000,"mofs/train_pool_valid/qmof-70c6069.cif"
1770,67432,-65.563645,44,bond,354.989288,300000,"mofs/train_pool_valid/qmof-3450d20.cif"
1771,67445,-23.566891,13,bond,163.175598,300000,"mofs/train_pool_valid/qmof-9bedbe0.cif"
1772,67482,-50.674409,37,bond,148.280609,300000,"mofs/train_pool_valid/qmof-1700e53.cif"
1773,67521,-60.770184,39,bond,286.239563,300000,"mofs/train_pool_valid/qmof-a6e8357.cif"
1774,67545,-33.031081,24,bond,167.862259,300000,"mofs/train_pool_valid/qmof-9d1bd41.cif"
1775,67555,-21.951002,10,bond,70.463135,300000,"mofs/train_pool_valid/qmof-e0e1070.cif"
1776,67581,-39.595756,26,bond,2905.724121,300000,"mofs/train_pool_valid/qmof-6bd0d59.cif"
1777,67607,-50.073354,26,bond,44.446220,300000,"mofs/train_pool_valid/qmof-617a25d.cif"
1778,67632,-54.636168,25,bond,110.218803,300000,"mofs/train_pool_valid/qmof-d2ddfa4.cif"
1779,67652,-31.923134,20,bond,85.684189,300000,"mofs/train_pool_valid/qmof-13e7961.cif"
1780,67701,-68.631901,49,bond,309.006561,300000,"mofs/train_pool_valid/qmof-7c7b2bc.cif"
1781,67760,-82.344808,59,bond,407965.000000,300000,"mofs/train_pool_valid/qmof-b4fc207.cif"
1782,67781,-37.944885,21,bond,223.341095,300000,"mofs/train_pool_valid/qmof-1938adc.cif"
1783,67817,-56.505438,36,bond,685.976013,300000,"mofs/train_pool_valid/qmof-6ee279e.cif"
1784,67863,-57.929132,46,bond,1738.521118,300000,"mofs/train_pool_valid/qmof-a432f8e.cif"
1785,67906,-78.582210,43,bond,11912.412109,300000,"mofs/train_pool_valid/qmof-a0b6754.cif"
1786,67950,-62.348909,44,bond,10517.250000,300000,"mofs/train_pool_valid/qmof-0de3389.cif"
1787,68078,-111.836438,128,bond,2500.874023,300000,"mofs/train_pool_valid/qmof-1401390.cif"
1788,68104,-34.161526,26,bond,217.627060,300000,"mofs/train_pool_valid/qmof-81ce5ac.cif"
1789,68137,-42.687976,33,bond,194.529755,300000,"mofs/train_pool_valid/qmof-65ef97b.cif"
1790,68154,-31.058986,17,bond,103.409721,300000,"mofs/train_pool_valid/qmof-1a0c62d.cif"
1791,68201,-56.272883,47,bond,8364.269531,300000,"mofs/train_pool_valid/qmof-e5d09ca.cif"
1792,68228,-45.797208,27,bond,71.106628,300000,"mofs/train_pool_valid/qmof-1f248c3.cif"
1793,68251,-30.605283,23,bond,75.584709,300000,"mofs/train_pool_valid/qmof-db6fde8.cif"
1794,68277,-35.367432,26,bond,5383.863770,300000,"mofs/train_pool_valid/qmof-d3f5e9a.cif"
1795,68301,-37.035418,24,bond,389.935059,300000,"mofs/train_pool_valid/qmof-b4be939.cif"
1796,68340,-71.745799,39,bond,110.890594,300000,"mofs/train_pool_valid/qmof-8797c78.cif"
1797,68365,-41.561626,25,bond,183.406891,300000,"mofs/train_pool_valid/qmof-a4a3887.cif"
1798,68384,-38.894828,19,bond,161.669800,300000,"mofs/train_pool_valid/qmof-cf59d6c.cif"
1799,68427,-60.606461,43,bond,780.921936,300000,"mofs/train_pool_valid/qmof-c5a6ce1.cif"
1800,68452,-27.998843,25,bond,85.187508,300000,"mofs/train_pool_valid/qmof-0e84517.cif"
1801,68465,-19.131560,13,bond,66.241676,300000,"mofs/train_pool_valid/qmof-9feb37c.cif"
1802,68538,-114.002315,73,bond,1725.664917,300000,"mofs/train_pool_valid/qmof-cc26de1.cif"
1803,68592,-68.776992,54,bond,2475.289795,300000,"mofs/train_pool_valid/qmof-e895af7.cif"
1804,68650,-69.574621,58,bond,940.362976,300000,"mofs/train_pool_valid/qmof-41d6067.cif"
1805,68692,-59.206432,42,bond,3918.487549,300000,"mofs/train_pool_valid/qmof-72c4b23.cif"
1806,68739,-49.286401,47,bond,280.068176,300000,"mofs/train_pool_valid/qmof-d7d047e.cif"
1807,68758,-31.813780,19,bond,105.903099,300000,"mofs/train_pool_valid/qmof-a93a8a2.cif"
1808,68792,-54.092674,34,bond,251.625076,300000,"mofs/train_pool_valid/qmof-b27cc61.cif"
1809,68845,-65.156708,53,bond,153.901566,300000,"mofs/train_pool_valid/qmof-344ed8d.cif"
1810,68877,-51.811514,32,bond,85.495399,300000,"mofs/train_pool_valid/qmof-151448f.cif"
1811,68890,-23.294191,13,bond,64.832214,300000,"mofs/train_pool_valid/qmof-a028058.cif"
1812,68913,-41.279477,23,bond,4266.689941,300000,"mofs/train_pool_valid/qmof-233f752.cif"
1813,68953,-72.746164,40,bond,141.340866,300000,"mofs/train_pool_valid/qmof-79f12b9.cif"
1814,68984,-64.368466,31,bond,368.828552,300000,"mofs/train_pool_valid/qmof-ff5bd85.cif"
1815,69022,-54.518725,38,bond,116.094437,300000,"mofs/train_pool_valid/qmof-1cc6d2b.cif"
1816,69074,-64.952406,52,bond,5577.121582,300000,"mofs/train_pool_valid/qmof-b3dc886.cif"
1817,69107,-66.114731,33,bond,64.196907,300000,"mofs/train_pool_valid/qmof-e647695.cif"
1818,69154,-66.688303,47,bond,1021.461792,300000,"mofs/train_pool_valid/qmof-3beea42.cif"
1819,69198,-71.204743,44,bond,1136110.375000,300000,"mofs/train_pool_valid/qmof-0e187ca.cif"
1820,69234,-65.244898,36,bond,168.905289,300000,"mofs/train_pool_valid/qmof-576f203.cif"
1821,69253,-30.660238,19,bond,144.285614,300000,"mofs/train_pool_valid/qmof-fd023ea.cif"
1822,69374,-157.598226,121,bond,303.361603,300000,"mofs/train_pool_valid/qmof-9b1d1ca.cif"
1823,69418,-58.789206,44,bond,1864.135376,300000,"mofs/train_pool_valid/qmof-9bd33a1.cif"
1824,69442,-41.036512,24,bond,79.998840,300000,"mofs/train_pool_valid/qmof-bba9cc0.cif"
1825,69477,-59.291507,35,bond,120.529266,300000,"mofs/train_pool_valid/qmof-bae1677.cif"
1826,69498,-37.980272,21,bond,128.385330,300000,"mofs/train_pool_valid/qmof-d9809f0.cif"
1827,69521,-37.449460,23,bond,801.738037,300000,"mofs/train_pool_valid/qmof-371cbb6.cif"
1828,69556,-53.474528,35,bond,483.391663,300000,"mofs/train_pool_valid/qmof-807cee7.cif"
1829,69572,-25.368630,16,bond,75.951912,300000,"mofs/train_pool_valid/qmof-836d3b4.cif"
1830,69597,-36.501133,25,bond,293.504974,300000,"mofs/train_pool_valid/qmof-64935e1.cif"
1831,69634,-48.556123,37,bond,7580.428711,300000,"mofs/train_pool_valid/qmof-88bea54.cif"
1832,69657,-35.504739,23,bond,148.039902,300000,"mofs/train_pool_valid/qmof-908c20a.cif"
1833,69691,-48.286709,34,bond,109.610779,300000,"mofs/train_pool_valid/qmof-77fbc29.cif"
1834,69728,-58.764143,37,bond,1235.273193,300000,"mofs/train_pool_valid/qmof-f2d47a2.cif"
1835,69753,-44.797228,25,bond,145.874939,300000,"mofs/train_pool_valid/qmof-d5014d8.cif"
1836,69776,-43.212857,23,bond,91.974304,300000,"mofs/train_pool_valid/qmof-1274274.cif"
1837,69820,-69.458491,44,bond,136.569763,300000,"mofs/train_pool_valid/qmof-e0c3176.cif"
1838,69860,-50.454152,40,bond,420.488983,300000,"mofs/train_pool_valid/qmof-e6b3552.cif"
1839,69895,-46.895891,35,bond,2040.485596,300000,"mofs/train_pool_valid/qmof-76b7f39.cif"
1840,69918,-41.886852,23,bond,164.069672,300000,"mofs/train_pool_valid/qmof-1647c66.cif"
1841,69957,-68.015497,39,bond,67.315376,300000,"mofs/train_pool_valid/qmof-753bc23.cif"
1842,70000,-59.115625,43,bond,534.441772,300000,"mofs/train_pool_valid/qmof-209afa4.cif"
1843,70022,-39.376811,22,bond,112.445526,300000,"mofs/train_pool_valid/qmof-c73f475.cif"
1844,70050,-37.750984,28,bond,653.760376,300000,"mofs/train_pool_valid/qmof-f287e67.cif"
1845,70085,-49.332044,35,bond,301.648468,300000,"mofs/train_pool_valid/qmof-8870d8c.cif"
1846,70106,-34.931942,21,bond,1364.194092,300000,"mofs/train_pool_valid/qmof-650269a.cif"
1847,70153,-53.707116,47,bond,12431.628906,300000,"mofs/train_pool_valid/qmof-5964493.cif"
1848,70210,-79.322768,57,bond,2462.341064,300000,"mofs/train_pool_valid/qmof-ea67c6a.cif"
1849,70258,-72.108598,48,bond,1473.350098,300000,"mofs/train_pool_valid/qmof-d72a836.cif"
1850,70276,-32.305787,18,bond,63.926014,300000,"mofs/train_pool_valid/qmof-3424c25.cif"
1851,70299,-39.290627,23,bond,611.892273,300000,"mofs/train_pool_valid/qmof-7661853.cif"
1852,70366,-103.203366,67,bond,2346928.250000,300000,"mofs/train_pool_valid/qmof-1b99f64.cif"
1853,70412,-64.839701,46,bond,2167.376221,300000,"mofs/train_pool_valid/qmof-d02ff27.cif"
1854,70480,-87.189178,68,bond,3387.199463,300000,"mofs/train_pool_valid/qmof-ece4651.cif"
1855,70541,-93.388575,61,bond,1376.972046,300000,"mofs/train_pool_valid/qmof-30ffa5b.cif"
1856,70581,-62.380688,40,bond,196.011383,300000,"mofs/train_pool_valid/qmof-7bc9775.cif"
1857,70639,-79.880449,58,bond,820.942993,300000,"mofs/train_pool_valid/qmof-6edf29f.cif"
1858,70688,-88.199367,49,bond,54.321331,300000,"mofs/train_pool_valid/qmof-ea2f1f4.cif"
1859,70736,-75.572043,48,bond,8738.785156,300000,"mofs/train_pool_valid/qmof-fa3a819.cif"
1860,70779,-70.892309,43,bond,217.875748,300000,"mofs/train_pool_valid/qmof-ec69c82.cif"
1861,70805,-39.403251,26,bond,7933.079590,300000,"mofs/train_pool_valid/qmof-8a61e8f.cif"
1862,70833,-37.575797,28,bond,179.256760,300000,"mofs/train_pool_valid/qmof-2c659a7.cif"
1863,70881,-73.519273,48,bond,1549.075439,300000,"mofs/train_pool_valid/qmof-d44c3fa.cif"
1864,70915,-64.607407,34,bond,256.366180,300000,"mofs/train_pool_valid/qmof-fd4f897.cif"
1865,70944,-42.534639,29,bond,250.894073,300000,"mofs/train_pool_valid/qmof-1d1d359.cif"
1866,71004,-93.089742,60,bond,499.081543,300000,"mofs/train_pool_valid/qmof-6eb895d.cif"
1867,71063,-78.325725,59,bond,263713.968750,300000,"mofs/train_pool_valid/qmof-c7868c3.cif"
1868,71090,-40.184657,27,bond,713.176575,300000,"mofs/train_pool_valid/qmof-849e68b.cif"
1869,71109,-35.830872,19,bond,2957.860107,300000,"mofs/train_pool_valid/qmof-e53eab4.cif"
1870,71149,-64.560616,40,bond,448.576263,300000,"mofs/train_pool_valid/qmof-7503641.cif"
1871,71178,-43.310495,29,bond,463.430817,300000,"mofs/train_pool_valid/qmof-2bf7319.cif"
